,Character_Id,Character_Name,Movie_Number,Movie_Title,Gender,Position_in_Credits
1638,u1638,PEREZ,m107,jason x,?,?
1639,u1639,RIZZO,m107,jason x,?,?
1640,u1640,THORGAN,m107,jason x,?,?
1641,u1641,YLLO,m107,jason x,?,?
1642,u1642,BRODY,m108,jaws,m,1
1643,u1643,CASSIDY,m108,jaws,?,?
1644,u1644,CHARLIE,m108,jaws,?,?
1645,u1645,DENHERDER,m108,jaws,?,?
1646,u1646,ELLEN,m108,jaws,f,4
1647,u1647,ELLEN'S VOICE,m108,jaws,?,?
1648,u1648,HENDRICKS,m108,jaws,?,?
1649,u1649,HOOPER,m108,jaws,m,3
1650,u1650,MEADOWS,m108,jaws,?,?
1651,u1651,MICHAEL,m108,jaws,?,?
1652,u1652,QUINT,m108,jaws,m,2
1653,u1653,VAUGHN,m108,jaws,m,5
1654,u1654,BLEEKER,m109,juno,m,2
1655,u1655,BLEEKER'S MOM,m109,juno,?,?
1656,u1656,BREN,m109,juno,f,5
1657,u1657,GERTA,m109,juno,?,?
1658,u1658,GIRL LAB PARTNER,m109,juno,?,?
1659,u1659,GUY LAB PARTNER,m109,juno,?,?
1660,u1660,JUNO,m109,juno,f,1
1661,u1661,LEAH,m109,juno,f,7
1662,u1662,MAC,m109,juno,f,1
1663,u1663,MARK,m109,juno,m,4
1664,u1664,PUNK RECEPTIONIST,m109,juno,?,?
1665,u1665,ROLLO,m109,juno,?,?
1666,u1666,SU-CHIN,m109,juno,?,?
1667,u1667,ULTRASOUND TECH,m109,juno,?,?
1668,u1668,VANESSA,m109,juno,f,3
1669,u1669,VIJAY,m109,juno,?,?
1670,u1670,ADELE,m110,kalifornia,f,9
1671,u1671,ATTENDANT,m110,kalifornia,?,?
1672,u1672,BRIAN,m110,kalifornia,m,4
1673,u1673,CAROL,m110,kalifornia,?,?
1674,u1674,CARRIE,m110,kalifornia,f,7
1675,u1675,EARLY,m110,kalifornia,m,1
1676,u1676,PAROLE OFFICER,m110,kalifornia,?,?
1677,u1677,POLICE OFFICER,m110,kalifornia,?,?
1678,u1678,BLACK NURSE,m111,kids,?,?
1679,u1679,CASPER,m111,kids,m,3
1680,u1680,DARCY,m111,kids,f,63
1681,u1681,FIDGET,m111,kids,?,?
1682,u1682,GIRL,m111,kids,?,?
1683,u1683,HAROLD,m111,kids,?,?
1684,u1684,HOODLUM,m111,kids,?,?
1685,u1685,JENNIE,m111,kids,f,14
1686,u1686,KOREAN STORE OWNER,m111,kids,?,?
1687,u1687,LINDA,m111,kids,?,?
1688,u1688,MISHA,m111,kids,?,?
1689,u1689,MOM,m111,kids,?,?
1690,u1690,PAUL,m111,kids,?,?
1691,u1691,RUBY,m111,kids,f,15
1692,u1692,STEVEN,m111,kids,?,?
1693,u1693,SUSAN,m111,kids,?,?
1694,u1694,TAMARA,m111,kids,?,?
1695,u1695,TAXI DRIVER,m111,kids,m,59
1696,u1696,TELLY,m111,kids,m,1
1697,u1697,WHITE NURSE,m111,kids,?,?
1698,u1698,ANDY,m112,knight moves,m,4
1699,u1699,CALLER,m112,knight moves,?,?
1700,u1700,DAVID,m112,knight moves,?,?
1701,u1701,DOCTOR FULTON,m112,knight moves,m,21
1702,u1702,ERICA,m112,knight moves,?,?
1703,u1703,FRANK,m112,knight moves,m,3
1704,u1704,GIRL,m112,knight moves,?,?
1705,u1705,JEREMY,m112,knight moves,?,?
1706,u1706,KATHY,m112,knight moves,f,2
1707,u1707,NOLAN,m112,knight moves,?,?
1708,u1708,PETER,m112,knight moves,m,1
1709,u1709,WOMAN,m112,knight moves,?,?
1710,u1710,WOMAN'S VOICE,m112,knight moves,?,?
1711,u1711,YURILIVICH,m112,knight moves,?,?
1712,u1712,COLWYN,m113,krull,m,1
1713,u1713,CYCLOPS,m113,krull,?,?
1714,u1714,ERGO,m113,krull,?,?
1715,u1715,LYSSA,m113,krull,f,2
1716,u1716,QUEEN,m113,krull,?,?
1717,u1717,ROWAN,m113,krull,?,?
1718,u1718,SEER,m113,krull,?,?
1719,u1719,TITCH,m113,krull,?,?
1720,u1720,TORQUIL,m113,krull,m,5
1721,u1721,TUROLD,m113,krull,?,?
1722,u1722,VELLA,m113,krull,?,?
1723,u1723,VOICE OF THE BEAST,m113,krull,?,?
1724,u1724,WIDOW,m113,krull,f,4
1725,u1725,YNYR,m113,krull,m,3
1726,u1726,COP,m114,léon,?,?
1727,u1727,JENNY,m114,léon,?,?
1728,u1728,LEON,m114,léon,m,22
1729,u1729,MAN,m114,léon,?,?
1730,u1730,MATHILDA,m114,léon,f,3
1731,u1731,RECEPTIONIST,m114,léon,?,?
1732,u1732,RINALDI,m114,léon,?,?
1733,u1733,STANSFIELD,m114,léon,?,?
1734,u1734,THE BOSS,m114,léon,?,?
1735,u1735,TONY,m114,léon,?,?
1736,u1736,ADELLE,m115,labor of love,f,?
1737,u1737,DALLY,m115,labor of love,?,?
1738,u1738,DENNY,m115,labor of love,?,?
1739,u1739,DR. RAY,m115,labor of love,?,?
1740,u1740,DR. ROYCE,m115,labor of love,?,?
1741,u1741,ELLEN,m115,labor of love,F,?
1742,u1742,FATHER,m115,labor of love,?,?
1743,u1743,GERALD,m115,labor of love,?,?
1744,u1744,HANSEN,m115,labor of love,?,?
1745,u1745,ISAAC,m115,labor of love,?,?
1746,u1746,JOSELLE,m115,labor of love,?,?
1747,u1747,KRIS,m115,labor of love,?,?
1748,u1748,MAURICE,m115,labor of love,M,?
1749,u1749,MICHELLE,m115,labor of love,?,?
1750,u1750,MR. CALDWELL,m115,labor of love,?,?
1751,u1751,OLD WOMAN,m115,labor of love,?,?
1752,u1752,PRIEST,m115,labor of love,?,?
1753,u1753,STEPHANIE,m115,labor of love,?,?
1754,u1754,TANDY,m115,labor of love,?,?
1755,u1755,BEN,m116,leaving las vegas,m,1
1756,u1756,BRAD,m116,leaving las vegas,?,?
1757,u1757,CONVENTIONEER,m116,leaving las vegas,?,?
1758,u1758,SERA,m116,leaving las vegas,f,2
1759,u1759,WAITRESS,m116,leaving las vegas,?,?
1760,u1760,YURI,m116,leaving las vegas,?,?
1761,u1761,ADVISOR,m117,legally blonde,?,?
1762,u1762,BROOKE,m117,legally blonde,?,?
1763,u1763,CHUTNEY,m117,legally blonde,f,12
1764,u1764,DEWEY,m117,legally blonde,?,?
1765,u1765,DONOVAN,m117,legally blonde,?,?
1766,u1766,DORKY DAVID,m117,legally blonde,?,?
1767,u1767,ELLE,m117,legally blonde,f,1
1768,u1768,EMMETT,m117,legally blonde,m,2
1769,u1769,ENRIQUE,m117,legally blonde,?,?
1770,u1770,FUZZY 2L,m117,legally blonde,?,?
1771,u1771,GUARD,m117,legally blonde,?,?
1772,u1772,MARGOT,m117,legally blonde,f,9
1773,u1773,MRS. WINDHAM VANDERMARK,m117,legally blonde,?,?
1774,u1774,PAULETTE,m117,legally blonde,f,6
1775,u1775,PROFESSOR DONOVAN,m117,legally blonde,?,?
1776,u1776,PROFESSOR STROMWELL,m117,legally blonde,?,?
1777,u1777,SARAH,m117,legally blonde,?,?
1778,u1778,SERENA,m117,legally blonde,?,?
1779,u1779,WARNER,m117,legally blonde,m,4
1780,u1780,1ST DEMON,m118,legend,?,?
1781,u1781,2ND DEMON,m118,legend,?,?
1782,u1782,BARON,m118,legend,M,?
1783,u1783,DRAGON,m118,legend,?,?
1784,u1784,GUMP,m118,legend,m,4
1785,u1785,JACK,m118,legend,m,1
1786,u1786,JENNY,m118,legend,F,?
1787,u1787,JIMMY,m118,legend,?,?
1788,u1788,LILI,m118,legend,f,2
1789,u1789,OGG,m118,legend,?,?
1790,u1790,OONA,m118,legend,f,10
1791,u1791,SCREWBALL,m118,legend,?,?
1792,u1792,THURGIS,m118,legend,?,?
1793,u1793,ADAM,m119,life as a house,?,?
1794,u1794,ALYSSA,m119,life as a house,f,4
1795,u1795,BOB,m119,life as a house,?,?
1796,u1796,BRYAN,m119,life as a house,m,13
1797,u1797,COLLEEN,m119,life as a house,?,?
1798,u1798,COREY,m119,life as a house,?,?
1799,u1799,GEORGE,m119,life as a house,m,1
1800,u1800,JOSH,m119,life as a house,?,?
1801,u1801,KURT,m119,life as a house,?,?
1802,u1802,NURSE,m119,life as a house,?,?
1803,u1803,PETER,m119,life as a house,m,9
1804,u1804,ROBIN,m119,life as a house,f,2
1805,u1805,RYAN,m119,life as a house,?,?
1806,u1806,SAM,m119,life as a house,m,3
1807,u1807,ABERNATHY,m120,the life of david gale,?,?
1808,u1808,BISCUIT,m120,the life of david gale,?,?
1809,u1809,BLOCKER,m120,the life of david gale,?,?
1810,u1810,BOUNCER,m120,the life of david gale,?,?
1811,u1811,CLAUDE,m120,the life of david gale,M,?
1812,u1812,COOKIE,m120,the life of david gale,?,?
1813,u1813,DAISY,m120,the life of david gale,?,?
1814,u1814,DILLARD,m120,the life of david gale,?,?
1815,u1815,DOCTOR,m120,the life of david gale,?,?
1816,u1816,GOLDMOUTH,m120,the life of david gale,?,?
1817,u1817,HOPPIN' BOB,m120,the life of david gale,?,?
1818,u1818,JAKE,m120,the life of david gale,?,?
1819,u1819,JANGLE LEG,m120,the life of david gale,?,?
1820,u1820,LEON,m120,the life of david gale,?,?
1821,u1821,MAE ROSE,m120,the life of david gale,?,?
1822,u1822,MAMA GIBSON,m120,the life of david gale,?,?
1823,u1823,NURSE HUMPHRIES,m120,the life of david gale,?,?
1824,u1824,PIKE,m120,the life of david gale,?,?
1825,u1825,POKER FACE,m120,the life of david gale,?,?
1826,u1826,RADIO,m120,the life of david gale,?,?
1827,u1827,RAY,m120,the life of david gale,M,?
1828,u1828,SLIM,m120,the life of david gale,?,?
1829,u1829,SPANKY,m120,the life of david gale,?,?
1830,u1830,SYLVIA,m120,the life of david gale,?,?
1831,u1831,WILKINS,m120,the life of david gale,?,?
1832,u1832,WILLIE,m120,the life of david gale,?,?
1833,u1833,YVETTE,m120,the life of david gale,?,?
1834,u1834,ADRIAN,m121,little nicky,?,?
1835,u1835,ANGEL,m121,little nicky,f,59
1836,u1836,BEEFY,m121,little nicky,m,10
1837,u1837,CASSIUS,m121,little nicky,?,?
1838,u1838,CHRISTA,m121,little nicky,?,?
1839,u1839,DAD,m121,little nicky,m,3
1840,u1840,DAN,m121,little nicky,?,?
1841,u1841,GATEKEEPER,m121,little nicky,?,?
1842,u1842,JIMMY THE DEMON,m121,little nicky,?,?
1843,u1843,JOHN,m121,little nicky,?,?
1844,u1844,KATHY LEE,m121,little nicky,?,?
1845,u1845,LUCIFER,m121,little nicky,?,?
1846,u1846,NICKY,m121,little nicky,m,1
1847,u1847,PETER,m121,little nicky,?,?
1848,u1848,REGIS,m121,little nicky,?,?
1849,u1849,STREET VENDOR,m121,little nicky,?,?
1850,u1850,STUDENT,m121,little nicky,?,?
1851,u1851,TODD,m121,little nicky,?,?
1852,u1852,VALERIE,m121,little nicky,f,2
1853,u1853,BILLY,m122,logan's run,?,?
1854,u1854,BOX,m122,logan's run,m,4
1855,u1855,DOC,m122,logan's run,?,?
1856,u1856,FRANCIS,m122,logan's run,m,2
1857,u1857,HOLLY,m122,logan's run,?,?
1858,u1858,JESSICA,m122,logan's run,f,3
1859,u1859,LOGAN,m122,logan's run,m,1
1860,u1860,MAN,m122,logan's run,?,?
1861,u1861,MARY,m122,logan's run,?,?
1862,u1862,OLD MAN,m122,logan's run,m,7
1863,u1863,RECEPTIONIST,m122,logan's run,?,?
1864,u1864,VOICE,m122,logan's run,?,?
1865,u1865,WOMAN,m122,logan's run,?,?
1866,u1866,"""V""",m123,lost highway,?,?
1867,u1867,AL,m123,lost highway,?,?
1868,u1868,ALICE,m123,lost highway,f,2
1869,u1869,ANDY,m123,lost highway,?,?
1870,u1870,ARNIE,m123,lost highway,?,?
1871,u1871,BILL,m123,lost highway,?,?
1872,u1872,CAPTAIN HENDERSON,m123,lost highway,?,?
1873,u1873,CLAIRE,m123,lost highway,?,?
1874,u1874,DR. ROGOFF,m123,lost highway,?,?
1875,u1875,DRIVER,m123,lost highway,?,?
1876,u1876,ED,m123,lost highway,?,?
1877,u1877,FRED,m123,lost highway,m,1
1878,u1878,GUARD,m123,lost highway,?,?
1879,u1879,JOHNNY MACK,m123,lost highway,?,?
1880,u1880,MARIAN,m123,lost highway,?,?
1881,u1881,MR. EDDY,m123,lost highway,m,33
1882,u1882,MYSTERY MAN,m123,lost highway,?,?
1883,u1883,PETE,m123,lost highway,m,16
1884,u1884,RAQUEL,m123,lost highway,?,?
1885,u1885,RENEE,m123,lost highway,f,2
1886,u1886,SHEILA,m123,lost highway,f,29
1887,u1887,VOICE,m123,lost highway,?,?
1888,u1888,WARDEN,m123,lost highway,?,?
1889,u1889,ASSISTANT SECRETARY,m124,lost horizon,?,?
1890,u1890,BARNARD,m124,lost horizon,m,5
1891,u1891,CHANG,m124,lost horizon,m,8
1892,u1892,CLERK,m124,lost horizon,?,?
1893,u1893,CONWAY,m124,lost horizon,m,1
1894,u1894,GEORGE,m124,lost horizon,m,4
1895,u1895,GLORIA,m124,lost horizon,?,?
1896,u1896,HIGH LAMA,m124,lost horizon,?,?
1897,u1897,LAMA,m124,lost horizon,?,?
1898,u1898,LOVETT,m124,lost horizon,m,3
1899,u1899,MARIA,m124,lost horizon,?,?
1900,u1900,SONDRA,m124,lost horizon,f,2
1901,u1901,COWAN,m125,men in black,?,?
1902,u1902,DEE,m125,men in black,?,?
1903,u1903,INS LEADER,m125,men in black,?,?
1904,u1904,JAY,m125,men in black,M,?
1905,u1905,JEEBS,m125,men in black,?,?
1906,u1906,KAY,m125,men in black,M,?
1907,u1907,LAUREL,m125,men in black,f,3
1908,u1908,LEONARD,m125,men in black,?,?
1909,u1909,MIKEY,m125,men in black,?,?
1910,u1910,PRESIDENT,m125,men in black,?,?
1911,u1911,WALLACE,m125,men in black,?,?
1912,u1912,YAZ,m125,men in black,?,?
1913,u1913,ZED,m125,men in black,m,5
1914,u1914,ZED'S VOICE,m125,men in black,?,?
1915,u1915,AGATHA,m126,minority report,f,8
1916,u1916,ANDERTON,m126,minority report,m,1
1917,u1917,ANDERTON'S VOICE,m126,minority report,?,?
1918,u1918,BURGESS,m126,minority report,m,2
1919,u1919,CROW,m126,minority report,m,43
1920,u1920,CUSTOMER,m126,minority report,?,?
1921,u1921,DR. EDDIE,m126,minority report,?,?
1922,u1922,FLETCHER,m126,minority report,m,4
1923,u1923,GIDEON,m126,minority report,?,?
1924,u1924,HOWARD,m126,minority report,?,?
1925,u1925,IRIS,m126,minority report,f,9
1926,u1926,JAD,m126,minority report,m,3
1927,u1927,KNOTT,m126,minority report,?,?
1928,u1928,LARA,m126,minority report,f,38
1929,u1929,RUFUS,m126,minority report,?,?
1930,u1930,SARAH,m126,minority report,?,?
1931,u1931,SEAN,m126,minority report,m,39
1932,u1932,SECRETARY,m126,minority report,?,?
1933,u1933,WALLY,m126,minority report,?,?
1934,u1934,WITWER,m126,minority report,m,2
1935,u1935,ARTHUR,m127,made,?,?
1936,u1936,AUDREY,m127,made,?,?
1937,u1937,BARTENDER,m127,made,?,?
1938,u1938,BELLMAN,m127,made,?,?
1939,u1939,BIANCA,m127,made,?,?
1940,u1940,BOBBY,m127,made,m,1
1941,u1941,CHLOE,m127,made,?,?
1942,u1942,CYNTHIA,m127,made,?,?
1943,u1943,DOORMAN,m127,made,?,?
1944,u1944,FLIGHT ATTENDANT,m127,made,?,?
1945,u1945,HISPANIC KID,m127,made,?,?
1946,u1946,HORNY GUY,m127,made,?,?
1947,u1947,HORRACE,m127,made,m,10
1948,u1948,JESS,m127,made,f,4
1949,u1949,JIMMY,m127,made,?,?
1950,u1950,LEO,m127,made,?,?
1951,u1951,MAX,m127,made,m,14
1952,u1952,RICKY,m127,made,m,2
1953,u1953,RUIZ,m127,made,?,?
1954,u1954,SCREECH,m127,made,?,?
1955,u1955,WELSHMAN,m127,made,m,25
1956,u1956,WENDY,m127,made,?,?
1957,u1957,ARCHIE,m128,malcolm x,m,5
1958,u1958,BEMBRY,m128,malcolm x,M,?
1959,u1959,BENJAMIN,m128,malcolm x,?,?
1960,u1960,BENJAMIN 2X,m128,malcolm x,?,?
1961,u1961,BETTY,m128,malcolm x,f,2
1962,u1962,BROTHER EARL,m128,malcolm x,?,?
1963,u1963,CHAPLAIN GILL,m128,malcolm x,?,?
1964,u1964,DR. PAYSON,m128,malcolm x,?,?
1965,u1965,ELIJAH,m128,malcolm x,?,?
1966,u1966,GREGORY,m128,malcolm x,?,?
1967,u1967,HONEY,m128,malcolm x,?,?
1968,u1968,JUDGE,m128,malcolm x,?,?
1969,u1969,LAURA,m128,malcolm x,?,?
1970,u1970,LOUISE,m128,malcolm x,?,?
1971,u1971,MALCOLM,m128,malcolm x,m,1
1972,u1972,MALCOLM'S VOICE,m128,malcolm x,?,?
1973,u1973,MISS DUNNE,m128,malcolm x,?,?
1974,u1974,MRS. SWERLIN,m128,malcolm x,?,?
1975,u1975,PLAINCLOTHES,m128,malcolm x,?,?
1976,u1976,RUDY,m128,malcolm x,?,?
1977,u1977,SAMMY,m128,malcolm x,?,?
1978,u1978,SHORTY,m128,malcolm x,m,6
1979,u1979,SIDNEY,m128,malcolm x,?,?
1980,u1980,SISTER LUCILLE,m128,malcolm x,?,?
1981,u1981,SOPHIA,m128,malcolm x,?,?
1982,u1982,VOICE OF MALCOLM X,m128,malcolm x,?,?
1983,u1983,CREASY,m129,man on fire,m,1
1984,u1984,CREASY'S VOICE,m129,man on fire,?,?
1985,u1985,CUSTOMS,m129,man on fire,?,?
1986,u1986,DANIEL,m129,man on fire,?,?
1987,u1987,GUARDIAN TWO,m129,man on fire,?,?
1988,u1988,JORDAN,m129,man on fire,?,?
1989,u1989,JORGE,m129,man on fire,?,?
1990,u1990,LISA,m129,man on fire,f,4
1991,u1991,MANZANO,m129,man on fire,m,6
1992,u1992,PINTA,m129,man on fire,F,?
1993,u1993,RAYBURN,m129,man on fire,m,5
1994,u1994,REINA,m129,man on fire,?,?
1995,u1995,ROSANNA,m129,man on fire,?,?
1996,u1996,SAMUEL,m129,man on fire,?,?
1997,u1997,SISTER ANNA,m129,man on fire,?,?
1998,u1998,TAZINARI,m129,man on fire,?,?
1999,u1999,VOICE,m129,man on fire,?,?
2000,u2000,ANDY,m130,marty,?,?
2001,u2001,ANGIE,m130,marty,m,3
2002,u2002,BARTENDER,m130,marty,?,?
2003,u2003,CATHERINE,m130,marty,f,2
2004,u2004,CLARA,m130,marty,f,6
2005,u2005,DR. KEEGAN,m130,marty,?,?
2006,u2006,FIRST IRISH WOMAN,m130,marty,?,?
2007,u2007,GIRL,m130,marty,?,?
2008,u2008,JOE,m130,marty,?,?
2009,u2009,LEO,m130,marty,?,?
2010,u2010,MARTY,m130,marty,m,7
2011,u2011,MRS. FUSARI,m130,marty,?,?
2012,u2012,MRS. PILLETTI,m130,marty,F,?
2013,u2013,RALPH,m130,marty,?,?
2014,u2014,SECOND IRISH WOMAN,m130,marty,?,?
2015,u2015,THOMAS,m130,marty,?,?
2016,u2016,VIRGINIA,m130,marty,?,?
2017,u2017,DAGO RED,m131,mash,?,?
2018,u2018,DUKE,m131,mash,m,3
2019,u2019,FRANK,m131,mash,?,?
2020,u2020,GENERAL HAMMOND,m131,mash,?,?
2021,u2021,HAWKEYE,m131,mash,m,1
2022,u2022,HENRY,m131,mash,?,?
2023,u2023,HO-JON,m131,mash,?,?
2024,u2024,HOT LIPS,m131,mash,?,?
2025,u2025,KOREAN DOCTOR,m131,mash,?,?
2026,u2026,LIEUTENANT DISH,m131,mash,?,?
2027,u2027,LIEUTENANT SCORCH,m131,mash,?,?
2028,u2028,ME LAY,m131,mash,?,?
2029,u2029,MEDICAL CORPS SERGEANT,m131,mash,?,?
2030,u2030,PAINLESS,m131,mash,m,18
2031,u2031,RADAR,m131,mash,?,?
2032,u2032,SECOND MEDICAL CORPS SERGEANT,m131,mash,?,?
2033,u2033,SPEARCHUCKER,m131,mash,?,?
2034,u2034,TRAPPER,m131,mash,m,2
2035,u2035,UGLY JOHN,m131,mash,?,?
2036,u2036,ANN,m132,meet john doe,f,2
2037,u2037,BEANY,m132,meet john doe,m,9
2038,u2038,BERT,m132,meet john doe,?,?
2039,u2039,BERT'S WIFE,m132,meet john doe,?,?
2040,u2040,COLONEL,m132,meet john doe,?,?
2041,u2041,CONNELL,m132,meet john doe,m,6
2042,u2042,D. B.,m132,meet john doe,?,?
2043,u2043,EDDIE,m132,meet john doe,?,?
2044,u2044,JOE,m132,meet john doe,?,?
2045,u2045,JOHN,m132,meet john doe,m,1
2046,u2046,MAYOR,m132,meet john doe,?,?
2047,u2047,MIKE,m132,meet john doe,?,?
2048,u2048,MOTHER,m132,meet john doe,f,?
2049,u2049,MRS. MITCHELL,m132,meet john doe,?,?
2050,u2050,POP,m132,meet john doe,?,?
2051,u2051,SECRETARY,m132,meet john doe,?,?
2052,u2052,SOURPUSS,m132,meet john doe,?,?
2053,u2053,TALL CHAP,m132,meet john doe,?,?
2054,u2054,BAFFERT,m133,metro,?,?
2055,u2055,CLARENCE,m133,metro,?,?
2056,u2056,DAVE,m133,metro,?,?
2057,u2057,EARL,m133,metro,?,?
2058,u2058,JAIL GUARD #2,m133,metro,?,?
2059,u2059,KIMURA,m133,metro,?,?
2060,u2060,KORDA,m133,metro,?,?
2061,u2061,MCCALL,m133,metro,m,5
2062,u2062,OFFICER #1,m133,metro,?,?
2063,u2063,RAYMOND,m133,metro,?,?
2064,u2064,RONNIE,m133,metro,f,13
2065,u2065,ROPER,m133,metro,m,1
2066,u2066,SOLIS,m133,metro,m,10
2067,u2067,TRACK ANNOUNCER,m133,metro,?,?
2068,u2068,CHRISTOPH,m134,metropolis,?,?
2069,u2069,DEX,m134,metropolis,?,?
2070,u2070,DIGITAL GENA,m134,metropolis,?,?
2071,u2071,EMMA,m134,metropolis,?,?
2072,u2072,GENA,m134,metropolis,?,?
2073,u2073,HALDEN,m134,metropolis,?,?
2074,u2074,KATIE,m134,metropolis,f,?
2075,u2075,KID,m134,metropolis,?,?
2076,u2076,LAWYER,m134,metropolis,?,?
2077,u2077,SYNTHETIC VOICE,m134,metropolis,?,?
2078,u2078,TANNER,m134,metropolis,?,?
2079,u2079,ADAM,m135,mighty morphin power rangers,?,?
2080,u2080,AISHA,m135,mighty morphin power rangers,?,?
2081,u2081,ALPHA 5,m135,mighty morphin power rangers,?,?
2082,u2082,BILLY,m135,mighty morphin power rangers,?,?
2083,u2083,BULK,m135,mighty morphin power rangers,?,?
2084,u2084,DULCEA,m135,mighty morphin power rangers,?,?
2085,u2085,GOLDAR,m135,mighty morphin power rangers,?,?
2086,u2086,IVAN,m135,mighty morphin power rangers,?,?
2087,u2087,KIMBERLY,m135,mighty morphin power rangers,?,?
2088,u2088,MORDANT,m135,mighty morphin power rangers,?,?
2089,u2089,RITA,m135,mighty morphin power rangers,?,?
2090,u2090,ROCKY,m135,mighty morphin power rangers,?,?
2091,u2091,SKULL,m135,mighty morphin power rangers,?,?
2092,u2092,TOMMY,m135,mighty morphin power rangers,?,?
2093,u2093,ZEDD,m135,mighty morphin power rangers,?,?
2094,u2094,ZORDON,m135,mighty morphin power rangers,?,?
2095,u2095,AL CAPONE,m136,mobsters,?,?
2096,u2096,BOBBY CLOWES,m136,mobsters,?,?
2097,u2097,BOO-BOO HOFF,m136,mobsters,?,?
2098,u2098,CAPONE,m136,mobsters,?,?
2099,u2099,CHARLIE,m136,mobsters,?,?
2100,u2100,DETECTIVE MULLAVEY,m136,mobsters,?,?
2101,u2101,FRANK,m136,mobsters,?,?
2102,u2102,GAY ORLOVA,m136,mobsters,?,?
2103,u2103,JOE PROFACI,m136,mobsters,?,?
2104,u2104,LANSKY,m136,mobsters,m,8
2105,u2105,LUCIANO,m136,mobsters,m,1
2106,u2106,MAD DOG COLL,m136,mobsters,?,?
2107,u2107,MANAGER,m136,mobsters,?,?
2108,u2108,MARANZANO,m136,mobsters,?,?
2109,u2109,MASSERIA,m136,mobsters,m,17
2110,u2110,REINA,m136,mobsters,?,?
2111,u2111,ROTHSTEIN,m136,mobsters,?,?
2112,u2112,SIEGEL,m136,mobsters,?,?
2113,u2113,ALICE,m137,monkeybone,?,?
2114,u2114,BULL,m137,monkeybone,?,?
2115,u2115,DEATH,m137,monkeybone,?,?
2116,u2116,DR. EDELSTEIN,m137,monkeybone,?,?
2117,u2117,HERB,m137,monkeybone,?,?
2118,u2118,HUTCH,m137,monkeybone,?,?
2119,u2119,HYPNOS,m137,monkeybone,m,5
2120,u2120,JULIE,m137,monkeybone,f,2
2121,u2121,KIMMY,m137,monkeybone,?,?
2122,u2122,KITTY,m137,monkeybone,?,?
2123,u2123,MONKEYBONE,m137,monkeybone,m,3
2124,u2124,STU,m137,monkeybone,m,1
2125,u2125,STU-BONE,m137,monkeybone,?,?
2126,u2126,DISCIPLE PROSPECT,m138,my mother dreams the satan's disciples in new york,?,?
2127,u2127,MARIAN,m138,my mother dreams the satan's disciples in new york,f,1
2128,u2128,MARIKA,m138,my mother dreams the satan's disciples in new york,?,?
2129,u2129,MISCHA,m138,my mother dreams the satan's disciples in new york,?,?
2130,u2130,PAULA,m138,my mother dreams the satan's disciples in new york,f,2
2131,u2131,BOY,m139,mr. smith goes to washington,?,?
2132,u2132,CHAIRMAN,m139,mr. smith goes to washington,?,?
2133,u2133,COOK,m139,mr. smith goes to washington,?,?
2134,u2134,DIZ,m139,mr. smith goes to washington,m,6
2135,u2135,EMMA,m139,mr. smith goes to washington,f,12
2136,u2136,GRIFFITH,m139,mr. smith goes to washington,?,?
2137,u2137,HUBERT,m139,mr. smith goes to washington,m,5
2138,u2138,JEFFERSON,m139,mr. smith goes to washington,m,2
2139,u2139,JIMMIE,m139,mr. smith goes to washington,?,?
2140,u2140,MA,m139,mr. smith goes to washington,?,?
2141,u2141,MCGANN,m139,mr. smith goes to washington,m,7
2142,u2142,NOSEY,m139,mr. smith goes to washington,?,?
2143,u2143,OTIS,m139,mr. smith goes to washington,?,?
2144,u2144,PAINE,m139,mr. smith goes to washington,m,3
2145,u2145,PETER,m139,mr. smith goes to washington,?,?
2146,u2146,PRESIDENT,m139,mr. smith goes to washington,?,?
2147,u2147,SAUNDERS,m139,mr. smith goes to washington,f,1
2148,u2148,SENATOR,m139,mr. smith goes to washington,?,?
2149,u2149,SPIELER,m139,mr. smith goes to washington,?,?
2150,u2150,SUSAN,m139,mr. smith goes to washington,f,11
2151,u2151,TAYLOR,m139,mr. smith goes to washington,m,4
2152,u2152,VOICES,m139,mr. smith goes to washington,?,?
2153,u2153,2ND BODYGUARD,m140,mr. deeds goes to town,?,?
2154,u2154,AGENT,m140,mr. deeds goes to town,?,?
2155,u2155,AMY,m140,mr. deeds goes to town,?,?
2156,u2156,APPLICANT,m140,mr. deeds goes to town,?,?
2157,u2157,BABE,m140,mr. deeds goes to town,f,2
2158,u2158,BOB,m140,mr. deeds goes to town,?,?
2159,u2159,BUDINGTON,m140,mr. deeds goes to town,?,?
2160,u2160,BUTLER,m140,mr. deeds goes to town,m,1000
2161,u2161,BUTLERS,m140,mr. deeds goes to town,?,?
2162,u2162,CEDAR,m140,mr. deeds goes to town,m,5
2163,u2163,COBB,m140,mr. deeds goes to town,m,4
2164,u2164,DOUGLAS,m140,mr. deeds goes to town,?,?
2165,u2165,DR. FOSDICK,m140,mr. deeds goes to town,?,?
2166,u2166,FARMER,m140,mr. deeds goes to town,?,?
2167,u2167,FIRST BROTHER,m140,mr. deeds goes to town,?,?
2168,u2168,FRANK,m140,mr. deeds goes to town,?,?
2169,u2169,HALLOR,m140,mr. deeds goes to town,m,1000
2170,u2170,HENABERRY,m140,mr. deeds goes to town,?,?
2171,u2171,JANE,m140,mr. deeds goes to town,?,?
2172,u2172,JUDGE,m140,mr. deeds goes to town,?,?
